,brand,year_week,volume_so_off,relative_gap_to_90th_price_off_off,discount_price_comp_to_pr_off_off,distribution_off_off,off_trade_visibility_off,digital_off,digital_social_media_off,out_of_home_off,television_off,brand_experience_off,is_penultimate_week_off,is_year_end_week_off,april,august,december,february,january,july,june,march,may,november,october,september,week_number_tensor,is_covid,weeks_to_ignore_off
1758,ramazzotti_aperitivo_rosato,201947,8773.17,0.083052881140978,-0.1263441085976629,0.3193678091771951,4436.268656716418,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0
1759,ramazzotti_aperitivo_rosato,201948,7096.25,0.0642778215194566,-0.1075840658994335,0.2080958252706846,2218.134328358209,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,0,0
1760,ramazzotti_aperitivo_rosato,201949,9949.38,0.0869157360417021,-0.0728744249258585,0.1286158367660343,4436.268656716418,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0
1761,ramazzotti_aperitivo_rosato,201950,17761.87,0.1484360996871866,-0.0565195118802123,0.2239918229716147,11090.671641791048,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,0,0
1762,ramazzotti_aperitivo_rosato,201951,32070.99,0.1958249375523836,-0.024279744207724,0.287575813775335,8872.537313432837,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,24,0,0
1763,ramazzotti_aperitivo_rosato,201952,25197.97,0.1509123748585736,-0.0846507413939353,0.3829517999809154,22181.343283582093,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,25,0,0
1764,ramazzotti_aperitivo_rosato,202001,25795.07,0.1600879464602122,-0.0313033902032487,0.303471811476265,13308.805970149257,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,26,0,0
1765,ramazzotti_aperitivo_rosato,202002,8301.02,0.1321265613433439,-0.0419997422530949,0.2398878206725448,8872.537313432837,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,0,0
1766,ramazzotti_aperitivo_rosato,202003,5974.43,0.0695521292956969,-0.1191943861725789,0.2716798160744049,4436.268656716418,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,0,0
1767,ramazzotti_aperitivo_rosato,202004,4328.8,0.0185500361362858,-0.1848887156851668,0.1445118344669644,2218.134328358209,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29,0,0
1768,ramazzotti_aperitivo_rosato,202005,4634.77,-0.0142830940821944,-0.1728515474080134,0.0968238413641742,2218.134328358209,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,0,0
1769,ramazzotti_aperitivo_rosato,202006,6258.91,0.0329790008088245,-0.1157010591971449,0.1604078321678945,6654.402985074627,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31,0,0
1770,ramazzotti_aperitivo_rosato,202007,9778.37,0.088975362760569,-0.1472813131993162,0.2398878206725448,13308.805970149257,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0
1771,ramazzotti_aperitivo_rosato,202008,12652.29,0.1440397744664158,-0.0123361002501252,0.2398878206725448,17745.074626865673,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33,0,0
1772,ramazzotti_aperitivo_rosato,202009,4516.75,-0.0160670494559799,-0.2098452468548036,0.1921998275697546,4436.268656716418,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34,0,0
1773,ramazzotti_aperitivo_rosato,202010,7050.68,0.0882333462127928,-0.1229692610141188,0.2557838183734748,4436.268656716418,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,0,0
1774,ramazzotti_aperitivo_rosato,202011,6520.500000000001,0.0258133323188336,-0.1415803576472203,0.0809278436632442,4436.268656716418,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36,0,0
1775,ramazzotti_aperitivo_rosato,202012,5567.73,0.0036975122658585,-0.1410511267727024,0.1921998275697546,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,0,0
1776,ramazzotti_aperitivo_rosato,202013,7061.53,0.0388734756077952,-0.180203041289632,0.1604078321678945,4436.268656716418,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38,0,0
1777,ramazzotti_aperitivo_rosato,202014,13977.25,0.0965334676477308,-0.090995690891757,0.1604078321678945,11090.671641791048,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,0,0
1778,ramazzotti_aperitivo_rosato,202015,41103.58,0.1403751896159816,0.0035461332850259,0.3670558022799853,19963.208955223883,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,0
1779,ramazzotti_aperitivo_rosato,202016,12767.86,0.0068137112287966,-0.1836043822740062,0.1763038298688245,6654.402985074627,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41,0,0
1780,ramazzotti_aperitivo_rosato,202017,19461.96,0.0374370879912436,-0.1399892327520921,0.3829517999809154,6654.402985074627,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42,0,0
1781,ramazzotti_aperitivo_rosato,202018,20792.31,0.0583280412291555,-0.1144885288595404,0.3511598045790552,4436.268656716418,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43,0,0
1782,ramazzotti_aperitivo_rosato,202019,25265.8,0.0745812977492212,-0.1647152914380473,0.3511598045790552,8872.537313432837,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44,0,0
1783,ramazzotti_aperitivo_rosato,202020,17520.09,0.0360648481238452,-0.1734723023303181,0.303471811476265,6654.402985074627,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45,0,0
1784,ramazzotti_aperitivo_rosato,202021,25816.91,0.0718025997978575,-0.1127147207457729,0.3829517999809154,4436.268656716418,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46,0,0
1785,ramazzotti_aperitivo_rosato,202022,23754.71,0.0547978696319273,-0.154900346361531,0.3193678091771951,11090.671641791048,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47,0,0
1786,ramazzotti_aperitivo_rosato,202023,18291.0,0.05356088720845,-0.1590357108576465,0.2716798160744049,8872.537313432837,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,48,0,0
1787,ramazzotti_aperitivo_rosato,202024,48118.49,0.1639691730793717,-0.0094365032170279,0.3988477976818454,11090.671641791048,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,49,0,0
1788,ramazzotti_aperitivo_rosato,202025,19046.65,0.0571727295999744,-0.1857340364285346,0.4147437953827755,4436.268656716418,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50,0,0
1789,ramazzotti_aperitivo_rosato,202026,39927.02,0.1381502544987752,-0.0549860093969965,0.3352638068781252,8872.537313432837,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,51,0,0
1790,ramazzotti_aperitivo_rosato,202027,29277.64,0.1239163634661774,-0.1065884561741899,0.1127198390651043,9548.70029486771,0.0,421.67,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52,0,0
1791,ramazzotti_aperitivo_rosato,202028,32267.34,0.142443166111907,-0.0667509107152427,0.3352638068781252,13368.180412814796,0.0,578.33,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,53,0,0
1792,ramazzotti_aperitivo_rosato,202029,20934.76,0.0790508933227221,-0.1701733754158577,0.2716798160744049,7638.960235894169,0.0,463.53,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,54,0,0
1793,ramazzotti_aperitivo_rosato,202030,21288.89,0.0532430779657543,-0.1260666339848551,0.303471811476265,5729.220176920627,0.0,536.47,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55,0,0
1794,ramazzotti_aperitivo_rosato,202031,19000.38,0.0168367689820733,-0.2010389672057541,0.2398878206725448,3819.4801179470846,0.0,193.33,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,56,0,0
1795,ramazzotti_aperitivo_rosato,202032,19762.54,0.0122335907038709,-0.1899921731402946,0.3101422013035131,4046.962624551836,0.0,305.79,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57,0,0
1796,ramazzotti_aperitivo_rosato,202033,46580.59,0.1887197351763238,-0.0593983901035966,0.4187390795489296,33622.64667052087,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,58,0,0
1797,ramazzotti_aperitivo_rosato,202034,26523.84,0.1107203468737579,-0.1315480946892839,0.371094212287902,9773.614201093143,0.0,367.37,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59,0,0
1798,ramazzotti_aperitivo_rosato,202035,19785.85,0.1268476944053178,-0.1177583764176848,0.3066031004793804,11872.997177142935,0.0,132.63,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,0,0
1799,ramazzotti_aperitivo_rosato,202036,11144.0,0.0498086550566767,-0.1513177074900346,0.3240340157183122,7579.110892185998,0.0,283.43,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,0,0
1800,ramazzotti_aperitivo_rosato,202037,9988.23,0.0116332325632672,-0.1850767398348954,0.2074220734081306,3448.157899840505,0.0,216.54,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,0,0
1801,ramazzotti_aperitivo_rosato,202038,12514.18,0.0519498560650907,-0.2010363304336978,0.2055170175636626,4460.736454429339,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,0,0
1802,ramazzotti_aperitivo_rosato,202039,14192.569999999998,0.1176928639378441,-0.0866846896324332,0.2450238811137061,7478.559258600922,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,0,0
1803,ramazzotti_aperitivo_rosato,202040,7479.22,0.0383379082821768,-0.1987416805823539,0.0015020446147563,3839.6202366090192,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65,0,0
1804,ramazzotti_aperitivo_rosato,202041,9315.88,0.0525780680876474,-0.1130481121150595,0.1702955083458201,4281.270542127359,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,66,0,0
1805,ramazzotti_aperitivo_rosato,202042,11064.27,0.1146597241747301,-0.1187828264273131,0.1721594253482379,20854.77203810376,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,67,0,0
1806,ramazzotti_aperitivo_rosato,202043,8830.29,0.0963043531989363,-0.1042478244404853,0.1005521840409365,2594.779096047824,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,68,0,0
1807,ramazzotti_aperitivo_rosato,202044,12434.24,0.1432069294289128,-0.0582679721493457,0.2012541242762134,14685.635599638345,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,69,0,0
1808,ramazzotti_aperitivo_rosato,202045,8319.92,0.0917211420356655,-0.1422093757938769,0.2296507504651528,9382.195788345984,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70,0,0
1809,ramazzotti_aperitivo_rosato,202046,6539.68,0.0394530567587931,-0.1961330635431545,0.2572805537249989,5544.307685970454,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,71,0,0
1810,ramazzotti_aperitivo_rosato,202047,5798.03,0.0118530271143068,-0.1895768598105799,0.2308212204638653,5110.489224433965,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,72,0,0
1811,ramazzotti_aperitivo_rosato,202048,12512.71,0.1396573020435326,-0.0089808190888574,0.2475178518809981,9194.265908102636,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,73,0,0
1812,ramazzotti_aperitivo_rosato,202049,8227.589999999998,0.0836710625171187,-0.1413337210032357,0.1386702142718495,8511.115603946679,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74,0,0
1813,ramazzotti_aperitivo_rosato,202050,11734.87,0.1151785268520083,-0.0613968507819931,0.2115840430061766,10193.936529632869,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75,0,0
1814,ramazzotti_aperitivo_rosato,202051,25986.66,0.1868576028032384,-0.0710129948059715,0.2383174073716768,16920.812552321506,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76,0,0
1815,ramazzotti_aperitivo_rosato,202052,26760.58,0.1728248378585776,-0.0631767404762446,0.2759588596955182,5190.730772491856,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,77,0,0
1816,ramazzotti_aperitivo_rosato,202053,23782.71,0.1147155112420806,-0.1807293299240537,0.4417769741609127,7437.91235118573,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78,0,0
1817,ramazzotti_aperitivo_rosato,202101,11949.7,0.1782932878745866,0.0153249236434669,0.1837006985830006,4796.894628830039,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,79,0,0
1818,ramazzotti_aperitivo_rosato,202102,13239.59,0.1908863657773898,0.0252504895539132,0.1421320923391512,10971.17781675439,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80,0,0
1819,ramazzotti_aperitivo_rosato,202103,5701.29,0.0579575994321396,-0.1070131205939546,0.1833742583742142,5565.750247352609,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,81,0,0
1820,ramazzotti_aperitivo_rosato,202104,6015.1,0.0279745948364253,-0.116042091150172,0.0978286432748476,10778.588170767143,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,82,0,0
1821,ramazzotti_aperitivo_rosato,202105,18388.51,0.1809706728669311,0.0118350748795678,0.1775482957368349,14256.853122637369,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,83,0,0
1822,ramazzotti_aperitivo_rosato,202106,14436.169999999998,0.1736929897613559,-0.083918442040875,0.2789003186940892,15074.48541200618,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,84,0,0
1823,ramazzotti_aperitivo_rosato,202107,5856.4800000000005,-0.0164128988502485,-0.2023629732554535,0.1303183617037946,8247.185708316416,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85,0,0
1824,ramazzotti_aperitivo_rosato,202108,7740.11,0.0320332509247045,-0.1181818845053601,0.2637729878579853,9870.304340278974,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,86,0,0
1825,ramazzotti_aperitivo_rosato,202109,9890.79,0.0904185461331024,-0.1383175627740152,0.1526856518607689,7190.161773335091,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,87,0,0
1826,ramazzotti_aperitivo_rosato,202110,14466.62,0.1461864852306106,-0.0180503368896283,0.2868781225402434,15404.85325454807,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,88,0,0
1827,ramazzotti_aperitivo_rosato,202111,13859.3,0.1248836775035481,-0.0989270930185299,0.3237362995773716,12012.669835836085,0.0,2231.01,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,89,0,0
1828,ramazzotti_aperitivo_rosato,202112,23299.92,0.1614391033282101,-0.0784357924207494,0.138595248746692,14628.753991981815,0.0,5753.98,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,90,0,0
1829,ramazzotti_aperitivo_rosato,202113,25811.31,0.1312482224681347,-0.105099272775591,0.2069556371475922,13174.435374091872,0.0,12415.34,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,91,0,0
1830,ramazzotti_aperitivo_rosato,202114,9337.72,0.0485010111929746,-0.1610946862384217,0.1897068423543201,9467.723496887116,0.0,17512.56,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,92,0,0
1831,ramazzotti_aperitivo_rosato,202115,8500.03,0.0183305565594694,-0.1516416991119591,0.2146250745343463,5318.171546107279,0.0,7127.5,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,93,0,0
1832,ramazzotti_aperitivo_rosato,202116,9447.41,0.0004592592670047,-0.1661069159703425,0.2378408612566006,4501.186658618457,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,94,0,0
1833,ramazzotti_aperitivo_rosato,202117,11720.52,0.0544332437533381,-0.1459642694938461,0.2056678228938515,6445.976176894342,0.0,2433.87,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,95,0,0
1834,ramazzotti_aperitivo_rosato,202118,16126.74,0.0548063951270912,-0.1890984285346562,0.3470463972539856,10501.989059585652,0.0,13168.01,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,96,0,0
1835,ramazzotti_aperitivo_rosato,202119,13218.66,-0.0131045830979953,-0.1593317095864481,0.2710017881884695,4811.475494180301,0.0,9398.11,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,97,0,0
1836,ramazzotti_aperitivo_rosato,202120,35881.3,0.1728075037885129,-0.0376052242425477,0.1925487447192898,8180.155741986503,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,98,0,0
1837,ramazzotti_aperitivo_rosato,202121,27265.49,0.164866727278585,-0.0725268823771852,0.2151748535108307,10202.26490603005,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99,0,0
1838,ramazzotti_aperitivo_rosato,202122,19530.98,0.0236892914751312,-0.1943528794416456,0.3082095341110388,9606.110900520573,20875.84,2455.48,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100,0,0
1839,ramazzotti_aperitivo_rosato,202123,22287.09,0.0489788783862478,-0.1772213861387705,0.322957284418042,9014.078114058362,76887.46,11246.08,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,101,0,0
1840,ramazzotti_aperitivo_rosato,202124,67091.08,0.1633825518958047,-0.0013828120296982,0.3801335826525196,6736.197463916491,139571.33,12753.17,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,102,0,0
1841,ramazzotti_aperitivo_rosato,202125,22775.55,0.0572488809449498,-0.1369535890175256,0.3856630213487859,7481.65303749646,65769.99,11809.38,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,103,0,0
1842,ramazzotti_aperitivo_rosato,202126,34709.99,0.134905006672712,-0.0619527168735377,0.3447354689002196,8146.733381214409,6434.0,8891.69,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,104,0,0
1843,ramazzotti_aperitivo_rosato,202127,37138.5,0.1474877756267459,-0.0836745159068397,0.2957513161448956,11794.922773802082,6015.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,105,0,0
1844,ramazzotti_aperitivo_rosato,202128,27802.88,0.1161234125915226,-0.156382145625484,0.3130524882505926,14260.491165345056,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,106,0,0
1845,ramazzotti_aperitivo_rosato,202129,37260.86,0.1411404490679187,-0.0402309345104782,0.3532312120394633,6594.217718518696,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,107,0,0
1846,ramazzotti_aperitivo_rosato,202130,47541.2,0.1661775496227048,-0.0306582211261487,0.3485472496689142,3402.616006790204,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,108,0,0
1847,ramazzotti_aperitivo_rosato,202131,29353.1,0.1325746661821161,-0.099567719348903,0.3175646307819923,4661.422525904539,2500.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,109,0,0
1848,ramazzotti_aperitivo_rosato,202132,28898.45,0.1140475827676395,-0.1035184296025918,0.3681576174646274,4289.364795776583,2500.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,110,0,0
1849,ramazzotti_aperitivo_rosato,202133,50246.91,0.1996166816480439,-0.0517055668487676,0.3522739550579133,32184.10354190524,5478.0,3742.53,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,111,0,0
1850,ramazzotti_aperitivo_rosato,202134,21624.96,0.1361614083277659,-0.0870790350257018,0.3032896751346077,5512.101025082278,13433.0,3757.47,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,112,0,0
1851,ramazzotti_aperitivo_rosato,202135,10335.99,0.0005428545334669,-0.1835512507298382,0.3707706015667064,6009.26988627461,12212.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,113,0,0
1852,ramazzotti_aperitivo_rosato,202136,10706.15,-0.0066149925310936,-0.163988339485303,0.2788193126898051,4750.703342476405,12230.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,114,0,0
1853,ramazzotti_aperitivo_rosato,202137,15597.47,0.1263369334121424,-0.0366747093341894,0.2565655040604179,11794.800786349711,12282.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115,0,0
1854,ramazzotti_aperitivo_rosato,202138,8322.23,0.0079490048606471,-0.2134887263466023,0.267844556917106,6200.280238942586,9338.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,0,0
1855,ramazzotti_aperitivo_rosato,202139,18661.51,0.149498293550056,-0.0793125415180905,0.2593161633985848,5965.448393754971,1270.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117,0,0
1856,ramazzotti_aperitivo_rosato,202140,7735.28,0.0200338862672814,-0.1742293329131436,0.2858423870180439,4495.575584927095,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,118,0,0
1857,ramazzotti_aperitivo_rosato,202141,11865.0,0.0981390342707603,-0.1520926868981629,0.1235311362934447,5595.658430364444,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,119,0,0
1858,ramazzotti_aperitivo_rosato,202142,17465.63,0.1598986671730099,-0.0752395447143216,0.3197764952780859,36230.29535046439,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,120,0,0
1859,ramazzotti_aperitivo_rosato,202143,11420.5,0.1026564418378054,-0.0771883304119699,0.2834214106721944,5226.652386339942,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,121,0,0
1860,ramazzotti_aperitivo_rosato,202144,11951.87,0.1450098561445532,-0.0266621336838899,0.278070738366073,14925.314781563013,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,122,0,0
1861,ramazzotti_aperitivo_rosato,202145,7695.94,0.1005417609284745,-0.0608212870466927,0.3272914553591823,6615.105569993511,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0
1862,ramazzotti_aperitivo_rosato,202146,9501.1,0.0902204498536777,-0.1560507179501883,0.3316295208197592,10909.52184617463,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,124,0,0
1863,ramazzotti_aperitivo_rosato,202147,10089.31,0.0925903905241489,-0.0933229573267592,0.2133653803005384,6188.58344207555,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,125,0,0
1864,ramazzotti_aperitivo_rosato,202148,11427.01,0.1005964673750098,-0.1350524870947894,0.2304355994556385,4499.307201092916,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,126,0,0
1865,ramazzotti_aperitivo_rosato,202149,13561.94,0.1264935903699975,-0.0446736661065973,0.1234180521658003,10204.85632809619,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,127,0,0
1866,ramazzotti_aperitivo_rosato,202150,41497.75,0.2092881514155314,0.0634474691032231,0.2828236575746489,4997.229984736757,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,128,0,0
1867,ramazzotti_aperitivo_rosato,202151,31203.69,0.191174936508097,-0.0436823983411112,0.2430265331065864,22816.80706237168,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,129,0,0
1868,ramazzotti_aperitivo_rosato,202152,14309.12,-0.0118710358397119,-0.2929509132241887,0.3098335646121519,7222.563086890589,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,130,0,0
1869,ramazzotti_aperitivo_rosato,202201,6053.74,0.0613577549348267,-0.1249420606937897,0.182408989809823,2780.244023995646,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,131,0,0
1870,ramazzotti_aperitivo_rosato,202202,6754.650000000001,0.097861342995228,-0.106198217424436,0.1087344422095201,4063.578020212768,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,132,0,0
1871,ramazzotti_aperitivo_rosato,202203,6609.68,0.0754076577463462,-0.1398092774167252,0.1353387310736886,6784.3301635454845,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,133,0,0
1872,ramazzotti_aperitivo_rosato,202204,8424.78,0.0939587526482633,-0.089754493794976,0.1858570860471179,20567.25645123173,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,134,0,0
1873,ramazzotti_aperitivo_rosato,202205,7358.61,0.0872584288402436,-0.1121715744259264,0.1816006624307331,1988.8994217310487,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,135,0,0
1874,ramazzotti_aperitivo_rosato,202206,5009.06,-0.0253038444609508,-0.2393251103403978,0.1898971174468001,2627.643720468577,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,136,0,0
